code,Corp_name,Rgst_years,Corp_Rgst_Cap,Shareholders_Num,Per_Capita_Shareholding,Employees_Num,Bachelor_Person_Pro,Technicians_Person_Pro,Cash_Flow_Ratio,Net_Cash_Flow_to_Liability_Ratio,Net_Cash_Flow_to_Net_Profit_Ratio,Operating_Cash_Return_Flow,Net_Cash_Flow_to_Sales_Revenue_Ratio,Current_Assets_Turnover_Days,Current_Assets_Turnover_Rate,Total_Asset_Turnover_Days,Inventory_Turnover_Days,Total_Asset_Turnover_Rate,Fixed_Asset_Turnover_Rate,Inventory_Turnover_Rate,Accounts_Receivable_Turnover_Days,Accounts_Receivable_Turnover_Rate,Total_Asset_Growth_Rate,Net_Asset_Growth_Rate,Net_Profit_Growth_Rate,Main_Business_Revenue_Growth_Rate,Proportion_of_fixed_assets,Liquidation_value_ratio,Equity_ratio,Capital_fixed_ratio,Net_fixed_asset_value_ratio,Capitalization_ratio,Long_term_assets_to_long_term_funding_ratio,Liabilities_to_owner_equity_ratio,Ratio_of_shareholders_equity_to_fixed_assets,Long_term_debt_ratio,Shareholders_equity_ratio,Long_term_debt_to_working_capital_ratio,Gearing_ratio,Interest_payment_multiple,Cash_ratio,Quick_ratio,Liquidity_ratio,Total_asset_margin,Profit_margin_of_main_business,Total_net_asset_margin,Cost_and_expense_margins,Operating_margin,Cost_ratio_of_main_business,Net_profit_margin_on_sales,Return_on_equity,Return_on_equity,Return_on_net_assets,Return_on_assets,Sales_gross_margin,Three_cost_ratios,Non_main_proportion,Proportion_of_main_profit,Main_business_income,Main_business_profit,Operating_profit,Investment_income,Net_non_operating_income_and_expenditure,Total_profit,Net_profit,Net_cash_flow_from_operating_activities,Net_increase_in_cash_and_cash_equivalents,Total_assets,liquid_asset,Total_liabilities,Current_liabilities,Shareholders_equity_does_not_include_minority_interests,Return_on_equity_weighting,Operating_income,Operating_costs,Operating_profit,Total_profit,Income_tax_expense,Net_profit,Basic_earnings_per_share,Monetary_funds,Accounts_receivable,Stocks,Total_current_assets,Net_fixed_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Opening_cash_and_cash_equivalents_balances,Net_cash_flow_from_operating_activities,Net_cash_flows_from_investing_activities,Net_cash_flows_from_fund_raising_activities,Net_increase_in_cash_and_cash_equivalents,Closing_cash_and_cash_equivalents_balances,Total_current_assets,Total_non_current_assets,Total_assets,Total_current_liabilities,Total_non_current_liabilities,Total_liabilities,Total_owners_equity,Total_liabilities_and_owners_equity,y
600022,山东钢铁股份有限公司,,"1,069,884.955400",247410.0,4.42,21949.0,30.78,10.86,13.68,0.12,4.59,0.06,0.06,64.13,4.21,249.93,22.07,1.08,,12.23,0.82,330.29,-7.86,-9.93,-78.06,-12.25,,,112.84,168.84,,8.76,154.04,120.78,,4.35,45.29,-0.19,54.71,527.82,23.79,0.33,0.5,1.39,5.64,1.36,1.90,1.74,94.00,1.26,8.82,8.82,3.08,1.39,,2.06,11.62,112.84,"7,659,647","432,206","133,045","8,902","7,426","140,470","96,528","442,974","-50,940","6,926,021","1,629,439","3,788,906","3,238,546","2,156,213",4.38,"7,659,647","7,199,907","133,045","140,470","43,942","96,528",0.03,"770,470","21,994","566,024","1,629,439",,"6,926,021","3,238,546","550,361","3,788,906","3,137,115","673,965","442,974","-166,956","-326,818","-50,940","623,025","1,629,439","5,296,583","6,926,021","3,238,546","550,361","3,788,906","3,137,115","6,926,021",0
852,中石化石油机械股份有限公司,24.0,"94,100.368900",36476.0,2.58,5153.0,41.84,19.54,2.18,0.02,2.45,0.01,0.03,354.24,0.76,448.80,209.16,0.6,,1.29,109.59,2.46,13.65,53.58,80.60,16.91,,,223.77,62.14,,,,227.72,,,30.51,,69.49,239.60,10.52,0.65,1.19,0.61,13.26,0.67,1.36,1.29,86.13,1.12,6.47,6.47,1.99,0.61,,8.55,12.03,223.77,"545,705","72,343","7,021",777,76,"7,097","6,086","14,931","63,478","1,001,679","811,753","696,025","683,949","290,168",2.58,"545,705","470,012","7,021","7,097","1,011","6,086",0.05,"68,792","266,641","369,529","811,753",,"1,001,679","683,949","12,075","696,025","305,654","5,314","14,931","-12,702","60,104","63,478","68,792","811,753","189,926","1,001,679","683,949","12,075","696,025","305,654","1,001,679",1
2566,吉林省集安益盛药业股份有限公司,25.0,"33,095.160000",30907.0,1.07,1712.0,17.46,14.08,16.33,0.13,1.32,0.03,0.14,970.87,0.28,"1,247.69","2,689.24",0.22,,0.10,89.30,3.02,3.95,2.72,-11.41,-7.51,,,23.98,28.47,,,,29.88,,,77.00,,23.00,"1,605.09",54.30,1.23,4.23,2.28,72.23,2.29,14.13,12.43,25.78,10.58,19.91,19.91,2.96,2.28,,59.27,2.70,23.98,"62,293","44,992","7,743",285,-79,"7,664","6,589","8,721","7,030","289,238","225,843","66,539","53,402","213,222",2.86,"62,293","16,060","7,743","7,664","1,075","6,589",0.18,"28,999","21,623","160,233","225,843",,"289,238","53,402","13,137","66,539","222,700","21,970","8,721",344,"-2,034","7,030","28,999","225,843","63,396","289,238","53,402","13,137","66,539","222,700","289,238",0
600131,国网信息通信股份有限公司,25.0,"120,266.904400",43149.0,2.77,1171.0,90.52,77.8,-11.74,-0.12,-1.75,-0.06,-0.16,540.97,0.5,671.14,24.54,0.4,,11.00,347.31,0.78,7.96,10.81,12.91,8.53,,,116.95,42.34,,,,117.72,,,45.93,,54.07,"-13,894.07",18.79,1.43,1.5,3.6,19.11,3.64,11.16,9.86,80.71,9.04,35.05,35.05,7.83,3.6,,7.53,18.00,116.95,"463,429","88,558","45,680","8,189",40,"45,720","41,899","-73,437","-120,194","1,164,430","937,981","629,608","625,497","534,764",7.98,"463,429","374,049","45,680","45,720","3,821","41,899",0.35,"117,502","659,735","43,662","937,981",,"1,164,430","625,497","4,111","629,608","534,822","223,154","-73,437","-11,915","-34,842","-120,194","102,960","937,981","226,449","1,164,430","625,497","4,111","629,608","534,822","1,164,430",0
2736,国信证券股份有限公司,,"961,242.937700",111008.0,8.66,12016.0,0.0,0.0,,-0.07,-3.94,-0.05,,,,,,,,,,,6.41,11.66,-39.00,,,,0.00,366.41,,,,266.41,,,27.29,,72.71,,,,,1.23,,1.27,90.20,,,,49.50,49.50,4.51,1.23,,,112.26,0.00,"1,330,405","519,282","519,282","583,397","3,647","522,929","475,858","-1,875,237","-715,690","38,692,834",,"28,132,944",,"10,559,890",5.18,,,"519,282","522,929","47,071","475,858",0.41,"6,274,846","225,320",,,"265,294","38,692,834",,,"28,132,944","10,559,890","8,461,425","-1,875,237","9,003","1,124,238","-715,690","7,745,735",,,"38,692,834",,,"28,132,944","10,559,890","38,692,834",1
905,厦门港务发展股份有限公司,,"74,180.959700",40670.0,1.82,4907.0,20.2,9.33,14.74,0.12,3.16,0.06,0.04,70.36,3.84,163.94,24.03,1.65,,11.24,15.17,17.80,7.60,25.84,7.19,9.53,,,96.47,112.49,,9.48,101.83,104.17,,5.13,48.98,1.84,51.02,352.70,35.92,0.78,1.07,1.97,2.80,2.08,1.76,1.71,97.09,1.26,32.87,32.87,4.02,1.97,,1.97,7.55,96.47,"1,929,457","54,012","33,053","1,911",634,"33,686","24,384","76,967","57,168","1,239,930","556,783","632,640","522,259","480,703",4.71,"1,929,457","1,873,299","33,053","33,686","9,303","24,384",0.3,"184,180","122,086","150,491","556,783",,"1,239,930","522,259","110,380","632,640","607,290","85,056","76,967","-30,238","15,275","57,168","142,223","556,783","683,147","1,239,930","522,259","110,380","632,640","607,290","1,239,930",0
601229,上海银行股份有限公司,,"1,420,666.221200",137492.0,10.33,13661.0,82.36,0.0,,0.0,0.53,0.0,,,,,,,,,,,8.68,7.85,3.13,,,,0.00,"1,327.18",,,,"1,227.18",,,7.53,,92.47,,,,,0.6,,0.62,209.21,,,,121.02,121.02,7.92,0.6,,,32.01,0.00,"4,167,330","1,843,485","1,843,485","589,553",726,"1,844,210","1,719,339","905,090","1,134,970","288,218,255",,"266,501,725",,"21,658,270",8.95,,,"1,843,485","1,844,210","124,871","1,719,339",1.21,"15,452,523",,,,"1,003,908","288,218,255",,,"266,501,725","21,716,530","5,647,853","905,090","-2,155,353","2,295,028","1,134,970","6,782,823",,,"288,218,255",,,"266,501,725","21,716,530","288,218,255",0
2830,深圳市名雕装饰股份有限公司,23.0,"13,334.000000",10259.0,1.30,1475.0,31.25,8.41,2.93,0.03,1.52,0.02,0.05,567.82,0.48,807.90,11.67,0.33,,23.15,1.52,177.09,2.44,1.45,-5.82,-10.85,,,129.41,72.51,,0.00,72.51,138.08,,0.0,42.00,0.0,58.00,-118.56,50.24,1.26,1.28,1.05,31.13,1.03,4.47,4.46,68.29,3.09,12.62,12.62,2.51,1.05,,26.85,13.48,129.41,"54,381","16,927","2,428",416,-102,"2,326","1,683","2,550","-6,955","159,936","111,222","92,758","86,937","65,235",1.98,"54,381","37,134","2,428","2,326",643,"1,683",0.1,"30,176",266,"1,550","111,222",,"159,936","86,937","5,820","92,758","67,178","29,982","2,550","-6,031","-3,475","-6,955","23,026","111,222","48,713","159,936","86,937","5,820","92,758","67,178","159,936",0
2623,常州亚玛顿股份有限公司,16.0,"19,906.250000",31986.0,0.62,673.0,0.0,14.12,-5.26,-0.04,-1.10,-0.01,-0.03,358.99,0.75,575.45,26.59,0.47,,10.15,70.50,3.83,-1.17,-2.61,49.01,61.66,,,42.81,55.35,,3.60,53.36,46.91,,2.54,68.07,0.07,31.93,881.42,54.21,2.22,2.34,1.27,7.08,1.26,2.98,2.98,92.44,2.69,30.86,30.86,1.86,1.27,,2.41,25.34,42.81,"228,508","16,189","6,800","1,959",-316,"6,484","6,143","-6,781",574,"484,671","302,066","154,750","128,912","328,221",1.79,"228,508","211,225","6,800","6,484",341,"6,143",0.3,"69,878","69,432","16,448","302,066",,"484,671","128,912","25,838","154,750","329,921","54,153","-6,781","16,972","-9,599",574,"54,727","302,066","182,605","484,671","128,912","25,838","154,750","329,921","484,671",1
300043,星辉互动娱乐股份有限公司,22.0,"124,419.840100",48677.0,2.56,2179.0,38.41,38.32,7.35,0.05,,0.03,0.09,138.04,1.96,956.77,16.87,0.28,,16.00,64.41,4.19,-8.57,-21.66,,36.54,,,129.09,188.65,,32.14,128.01,129.80,,20.61,43.52,-1.17,56.48,-47.69,18.02,0.47,0.5,-1.06,22.35,-1.08,-6.71,-7.22,76.97,-3.82,-3.99,-3.99,-2.43,-1.06,,28.47,2.40,129.09,"129,990","29,053","-9,382",-347,125,"-9,256","-4,970","12,304","14,812","470,783","84,295","265,912","167,440","204,939",-2.34,"129,990","100,049","-9,382","-9,256","-4,287","-4,970",-0.04,"30,176","38,442","6,179","84,295",,"470,783","167,440","98,473","265,912","204,871","7,645","12,304","-17,005","19,333","14,812","22,457","84,295","386,488","470,783","167,440","98,473","265,912","204,871","470,783",0
600100,同方股份有限公司,25.0,"335,029.771300",138146.0,2.43,11590.0,72.06,44.75,-6.64,-0.06,,-0.04,-0.16,595.24,0.45,"1,156.32",238.18,0.23,,1.13,110.32,2.45,-10.59,-9.72,,-22.17,,,170.21,134.60,,7.27,124.81,180.74,,2.79,35.62,-0.48,64.38,-55.33,23.73,0.58,0.9,-1.65,18.14,-1.57,-6.48,-6.80,81.18,-6.71,-27.51,-27.51,-4.63,-1.65,,21.20,-101.57,170.21,"1,374,278","249,343","-93,409","91,644","1,604","-91,805","-92,164","-214,827","-329,777","5,592,869","2,911,386","3,600,668","3,234,720","1,506,035",-5.32,"1,374,278","1,115,627","-93,409","-91,805",359,"-92,164",-0.25,"767,686","579,146","1,047,943","2,911,386",,"5,592,869","3,234,720","365,948","3,600,668","1,992,201","1,083,590","-214,827","307,969","-444,700","-329,777","753,814","2,911,386","2,681,483","5,592,869","3,234,720","365,948","3,600,668","1,992,201","5,592,869",0
600203,福建福日电子股份有限公司,,"59,298.808200",28603.0,2.07,5538.0,24.45,34.71,-10.76,-0.1,,-0.07,-0.06,174.87,1.54,241.76,54.52,1.12,,4.95,58.39,4.62,5.02,2.80,,-2.00,,,264.03,120.03,,12.01,105.61,275.80,,3.63,26.61,2.53,73.39,-4.95,28.99,0.72,1.02,-0.45,2.84,-0.41,-0.26,-0.21,97.02,-0.37,-7.80,-7.80,-1.71,-0.45,,2.36,-306.97,264.03,"1,253,942","35,620","-2,625","10,636",-634,"-3,259","-4,627","-73,060","-62,231","1,019,560","693,924","748,256","679,284","266,802",-0.88,"1,253,942","1,216,621","-2,625","-3,259","1,368","-4,627",-0.04,"196,931","243,430","206,416","693,924",,"1,019,560","679,284","68,973","748,256","271,304","198,740","-73,060","-93,548","102,570","-62,231","136,509","693,924","325,636","1,019,560","679,284","68,973","748,256","271,304","1,019,560",0
688396,华润微电子有限公司,19.0,"132,009.186100",62917.0,2.10,10994.0,0.0,33.77,64.13,0.48,1.17,0.09,0.31,554.64,0.49,839.03,93.66,0.32,,2.88,37.64,7.17,14.92,19.95,21.65,10.17,,,22.89,42.30,,4.43,40.43,24.44,,3.72,80.36,0.07,19.64,-710.35,342.17,4.02,4.5,8.07,36.51,8.59,41.63,25.83,62.64,26.70,154.37,154.37,10.04,8.07,,3.11,6.15,22.89,"763,171","278,629","197,102","-1,472","14,490","211,591","203,787","237,565","143,052","2,524,513","1,666,244","495,745","370,418","1,937,668",11.22,"763,171","478,021","197,102","211,591","7,804","203,787",1.56,"1,267,460","117,157","176,843","1,666,244",,"2,524,513","370,418","125,327","495,745","2,028,768","1,124,393","237,565","-143,898","30,361","143,052","1,267,445","1,666,244","858,269","2,524,513","370,418","125,327","495,745","2,028,768","2,524,513",0
300741,华宝香精股份有限公司,26.0,"61,588.000000",21694.0,2.84,975.0,41.95,23.9,38.51,0.38,0.76,0.05,0.30,"1,251.16",0.22,"1,694.92",249.33,0.16,,1.08,104.15,2.59,9.15,0.59,-29.29,0.20,,,13.99,31.25,,,,14.36,,,87.44,,12.56,"-1,446.59",337.29,5.48,5.94,6.21,62.35,6.35,92.45,48.07,36.37,39.85,88.40,88.40,7.1,6.21,,14.24,-0.18,13.99,"136,643","85,198","65,686",23,-138,"65,548","54,446","41,282","104,608","876,585","637,055","110,083","107,199","738,177",7.14,"136,643","49,703","65,686","65,548","11,102","54,446",0.87,"361,572","59,193","49,145","637,055",,"876,585","107,199","2,885","110,083","766,502","227,103","41,282","106,220","-48,204","104,608","331,712","637,055","239,531","876,585","107,199","2,885","110,083","766,502","876,585",0
601108,财通证券股份有限公司,,"464,373.180100",150591.0,3.08,3622.0,0.0,0.0,,-0.01,-0.74,-0.01,,,,,,,,,,,11.24,36.92,-32.36,,,,0.00,338.01,,,,238.01,,,29.58,,70.42,,,,,0.98,,0.98,45.61,,,,23.23,23.23,3.31,0.98,,,90.96,0.00,"354,476","112,705","112,705","102,563",-519,"112,185","107,852","-80,238","-570,384","11,027,049",,"7,764,703",,"3,259,947",3.61,,,"112,705","112,185","4,334","107,852",0.25,"1,769,352","184,821",,,"28,034","11,027,049",,,"7,764,703","3,262,346","2,769,282","-80,238","12,481","-503,079","-570,384","2,198,897",,,"11,027,049",,,"7,764,703","3,262,346","11,027,049",0
600746,江苏索普化工股份有限公司,,"116,784.288400",53068.0,2.20,1815.0,20.22,20.77,148.93,1.32,1.23,0.14,0.15,128.20,2.11,302.35,30.42,0.89,,8.88,3.56,75.77,-3.12,-3.37,-67.01,2.58,,,10.29,69.26,,,,11.59,,,89.61,,10.39,"-3,340.58",187.45,3.3,4.12,11.16,18.58,10.55,16.72,13.97,80.84,11.81,60.76,60.76,12.45,11.16,,1.95,0.94,10.29,"600,756","111,624","83,901",972,-184,"83,717","70,961","87,291","-13,927","635,918","241,254","66,060","58,613","569,858",12.12,"600,756","485,661","83,901","83,717","12,756","70,961",0.61,"109,872","9,026","48,086","241,254",,"635,918","58,613","7,447","66,060","569,858","108,442","87,291","30,206","-132,036","-13,927","94,516","241,254","394,664","635,918","58,613","7,447","66,060","569,858","635,918",0
601162,天风证券股份有限公司,,"866,575.746400",197496.0,4.39,3468.0,87.34,3.06,,-0.07,-64.05,-0.05,,,,,,,,,,,-13.35,-16.18,-89.87,,,,0.00,370.99,,,,270.99,,,26.95,,73.05,,,,,0.08,,0.08,-0.81,,,,0.85,0.85,0.29,0.08,,,"-2,190.44",0.00,"182,666","-6,062","-6,062","27,872","4,580","-1,482","7,404","-474,206","-110,798","9,543,678",,"6,971,209",,"2,494,783",0.21,,,"-6,062","-1,482","-8,885","7,404",0.01,"1,673,301","299,617",,,"53,753","9,543,678",,,"6,971,209","2,572,469","2,095,264","-474,206","240,795","117,342","-110,798","1,984,466",,,"9,543,678",,,"6,971,209","2,572,469","9,543,678",0
3017,浙江大洋生物科技集团股份有限公司,46.0,"6,000.000000",9676.0,0.62,925.0,11.68,8.54,13.75,0.13,1.21,0.04,0.08,259.07,1.04,509.72,69.52,0.53,,3.88,15.67,17.23,9.04,-7.31,-27.90,29.49,,,48.19,79.87,,,,52.62,,,65.52,,34.48,"4,456.58",10.52,1.14,1.51,3.57,13.66,3.61,6.46,6.10,85.75,6.81,83.50,83.50,5.46,3.57,,6.16,5.19,48.19,"73,517","10,041","4,484",319,-91,"4,393","5,010","6,085","-8,794","140,162","66,809","48,323","44,253","91,839",5.06,"73,517","63,040","4,484","4,393",-617,"5,010",0.84,"4,656","5,109","16,303","66,809",,"140,162","44,253","4,069","48,323","91,839","13,188","6,085","-11,953","-3,106","-8,794","4,395","66,809","73,353","140,162","44,253","4,069","48,323","91,839","140,162",0
600621,上海华鑫股份有限公司,,"106,089.929200",70985.0,1.49,1721.0,83.03,3.49,6.14,0.05,6.40,0.04,19.65,"117,391.30",0.0,"122,727.27",16.94,0.0,,15.93,292.65,0.92,11.96,1.24,-49.93,-19.16,,,343.11,22.04,,,,407.42,,,19.71,,80.29,"6,497.89",31.44,1.41,1.41,0.65,-2.21,0.68,29.19,397.19,91.46,307.05,23.13,23.13,3.29,0.65,,"1,250.62",62.32,343.11,"7,993","12,535","31,747","19,854",-186,"31,561","24,542","157,088","67,499","3,781,710","3,617,425","3,036,435","2,557,140","733,283",3.36,"7,993","7,310","31,747","31,561","7,019","24,542",0.23,"789,667","10,821",588,"3,617,425",,"3,781,710","2,557,140","479,295","3,036,435","745,275","1,266,798","157,088","11,115","-101,010","67,499","1,334,297","3,617,425","164,285","3,781,710","2,557,140","479,295","3,036,435","745,275","3,781,710",0
603869,新智认知数字科技股份有限公司,36.0,"50,450.050800",21232.0,2.38,528.0,75.95,67.23,-14.93,-0.15,-3.49,-0.03,-0.17,"1,229.51",0.22,"1,786.90",77.47,0.15,,3.49,463.44,0.58,-5.15,-0.38,-42.03,71.09,,,20.76,37.93,,,,21.07,,,82.60,,17.40,-54.97,160.87,3.77,4.0,0.73,25.75,0.72,4.52,3.51,73.68,4.74,7.08,7.08,0.89,0.73,,12.88,66.75,20.76,"75,361","19,402","2,642","1,656",323,"2,965","3,572","-12,478","-42,379","487,223","334,583","84,788","83,561","399,500",0.83,"75,361","55,527","2,642","2,965",-607,"3,572",0.07,"130,072","120,461","19,563","334,583",,"487,223","83,561","1,227","84,788","402,435","171,288","-12,478",-263,"-29,637","-42,379","128,909","334,583","152,640","487,223","83,561","1,227","84,788","402,435","487,223",0
601668,中国建筑股份有限公司,15.0,"4,193,443.284400",421811.0,9.94,368327.0,73.38,0.0,-3.70,-0.03,-0.92,-0.02,-0.03,318.92,0.85,442.55,145.19,0.61,,1.86,35.48,7.61,11.65,10.16,2.68,14.83,,,266.85,107.73,,36.77,68.12,289.41,,14.93,25.68,0.8,74.32,585.83,26.63,0.8,1.35,2.16,9.34,2.27,5.07,4.63,90.19,3.72,136.37,136.37,8.42,2.16,,2.76,8.57,266.85,"153,527,375","14,345,999","7,100,803","458,091","164,410","7,265,212","5,718,582","-5,249,327","-633,439","264,456,255","191,292,342","196,544,854","141,724,452","37,151,663",12.1,"153,527,375","138,465,808","7,100,803","7,265,212","1,546,631","5,718,582",1.05,"31,812,542","22,275,167","78,572,416","191,292,342",,"264,456,255","141,724,452","54,820,401","196,544,854","67,911,401","30,155,803","-5,249,327","-1,905,734","6,419,120","-633,439","29,522,364","191,292,342","73,163,913","264,456,255","141,724,452","54,820,401","196,544,854","67,911,401","264,456,255",0
601997,贵阳银行股份有限公司,,"365,619.807600",75297.0,4.86,6487.0,84.05,0.0,,-0.01,-0.87,-0.01,,,,,,,,,,,7.10,9.34,0.39,,,,0.00,"1,112.71",,,,"1,012.71",,,8.99,,91.01,,,,,0.7,,0.72,162.72,,,,122.33,122.33,7.78,0.7,,,17.14,0.00,"1,206,819","480,255","480,255","83,516","-1,478","478,777","447,275","-389,032","-160,843","63,951,717",,"58,204,323",,"5,554,667",8.95,,,"480,255","478,777","31,503","447,275",1.2,"3,419,962",,,,"366,778","63,951,717",,,"58,204,323","5,747,395","1,468,596","-389,032","-284,284","512,450","-160,843","1,307,753",,,"63,951,717",,,"58,204,323","5,747,395","63,951,717",0
600052,浙江东望时代科技股份有限公司,,"84,419.474100",32467.0,2.60,221.0,37.1,52.49,53.34,0.29,2.39,0.02,0.68,"5,222.44",0.05,"9,747.29",96.47,0.03,,2.80,114.75,2.35,-4.73,-4.43,23.96,73.67,,,4.49,49.19,,0.63,48.88,7.16,,0.6,93.31,0.01,6.69,-66.43,"1,099.53",14.86,15.04,0.8,36.45,0.79,43.20,37.09,62.91,28.58,3.36,3.36,0.86,0.8,,21.37,32.89,4.49,"9,925","3,617","3,681","1,237",-40,"3,642","2,837","6,781","12,655","353,303","191,132","23,619","12,711","323,176",0.66,"9,925","6,244","3,681","3,642",805,"2,837",0.03,"139,766","1,746","2,243","191,132",,"353,303","12,711","10,907","23,619","329,684","127,111","6,781","3,433","2,441","12,655","139,766","191,132","162,171","353,303","12,711","10,907","23,619","329,684","353,303",0
2908,广东德生科技股份有限公司,23.0,"30,864.734000",23562.0,1.31,1427.0,46.46,30.97,-43.89,-0.43,-2.29,-0.11,-0.25,456.08,0.59,614.33,111.97,0.44,,2.41,269.17,1.00,16.98,34.77,78.56,50.18,,,31.97,33.13,,,,32.26,,,75.61,,24.39,"66,866.96",53.62,2.62,3.1,4.64,42.19,4.81,16.51,12.44,57.38,10.94,21.75,21.75,6.13,4.64,,17.21,-0.45,31.97,"61,339","25,879","7,632",-2,-33,"7,599","6,711","-15,360","-9,686","144,794","108,522","35,318","34,996","107,676",6.44,"61,339","35,198","7,632","7,599",888,"6,711",0.21,"18,766","69,267","16,858","108,522",,"144,794","34,996",322,"35,318","109,476","27,583","-15,360","-1,859","7,533","-9,686","17,897","108,522","36,272","144,794","34,996",322,"35,318","109,476","144,794",0
2281,武汉光迅科技股份有限公司,21.0,"69,940.891800",68407.0,1.02,4323.0,37.84,22.97,14.27,0.12,1.13,0.05,0.10,389.27,0.69,508.19,160.19,0.53,,1.69,87.32,3.09,8.86,9.70,8.17,11.65,,,70.06,41.08,,7.30,38.08,74.07,,4.52,57.45,0.11,42.55,-369.00,74.85,1.42,2.14,4.52,22.13,4.73,12.48,9.96,77.54,8.89,67.15,67.15,7.86,4.52,,1.91,0.69,70.06,"528,080","116,880","52,591",368,-6,"52,585","46,962","53,010","-6,263","1,040,012","794,591","442,531","371,549","601,044",8.28,"528,080","409,478","52,591","52,585","5,623","46,962",0.73,"278,117","181,644","265,814","794,591",,"1,040,012","371,549","70,983","442,531","597,480","284,380","53,010","-44,038","-18,315","-6,263","278,117","794,591","245,421","1,040,012","371,549","70,983","442,531","597,480","1,040,012",0
601577,长沙银行股份有限公司,,"402,155.375400",46460.0,8.66,7978.0,91.94,0.0,,-0.03,-3.98,-0.03,,,,,,,,,,,11.71,9.76,6.62,,,,0.00,"1,439.10",,,,"1,339.10",,,6.95,,93.05,,,,,0.64,,0.67,139.98,,,,139.08,139.08,9.16,0.64,,,32.82,0.00,"1,729,251","682,979","682,979","226,361","-3,276","679,703","559,303","-2,224,844","-680,511","87,867,302",,"81,761,588",,"5,921,921",10.42,,,"682,979","679,703","120,400","559,303",1.33,"4,830,132",,,,"177,503","87,867,302",,,"81,761,588","6,105,714","2,562,614","-2,224,844","45,399","1,491,092","-680,511","1,882,103",,,"87,867,302",,,"81,761,588","6,105,714","87,867,302",0
655,山东金岭矿业股份有限公司,,"59,534.023000",41775.0,1.43,2552.0,10.66,8.58,130.60,0.7,1.61,0.09,0.29,463.84,0.58,832.82,21.25,0.32,,12.70,8.73,30.94,3.52,-1.65,-46.60,-24.89,,,8.17,49.58,,,,15.32,,,86.71,,13.29,-842.74,688.99,7.76,8.05,5.76,24.38,5.91,25.97,21.63,74.07,18.25,34.57,34.57,6.64,5.76,,8.59,34.60,8.17,"112,798","27,504","24,398","8,267",266,"24,664","20,580","33,056","36,135","357,179","203,635","47,463","25,311","306,115",6.67,"112,798","83,545","24,398","24,664","4,084","20,580",0.34,"174,392","4,332","7,137","203,635",,"357,179","25,311","22,152","47,463","309,715","134,446","33,056","6,086","-3,006","36,135","170,581","203,635","153,543","357,179","25,311","22,152","47,463","309,715","357,179",0
600498,烽火通信科技股份有限公司,23.0,"118,656.453600",112707.0,1.05,16388.0,77.19,45.13,-21.92,-0.17,-14.40,-0.11,-0.21,351.15,0.77,478.13,245.90,0.56,,1.10,75.22,3.59,13.59,7.23,5.16,16.12,,,177.45,76.71,,19.39,61.83,201.32,,7.99,33.19,0.34,66.81,252.50,17.26,0.68,1.46,0.78,21.47,0.82,1.73,1.51,78.21,1.45,26.34,26.34,2.34,0.78,,8.95,76.42,177.45,"2,152,783","462,186","32,449","24,775",99,"32,548","31,293","-450,477","-103,475","4,036,949","3,009,176","2,697,179","2,055,043","1,197,029",2.54,"2,152,783","1,683,730","32,449","32,548","1,255","31,293",0.25,"354,690","777,507","1,606,411","3,009,176",,"4,036,949","2,055,043","642,136","2,697,179","1,339,770","453,358","-450,477","-34,122","378,500","-103,475","349,883","3,009,176","1,027,774","4,036,949","2,055,043","642,136","2,697,179","1,339,770","4,036,949",0
338,潍柴动力股份有限公司,,"872,655.682100",438796.0,1.99,42953.0,37.24,23.42,-1.92,-0.01,-0.65,-0.01,-0.02,346.78,0.78,591.46,83.82,0.46,,3.22,45.88,5.88,0.49,-0.40,-63.34,-21.57,,,146.61,118.28,,18.33,96.60,190.21,,7.73,34.46,0.47,65.54,-565.97,58.01,1.1,1.38,1.27,16.67,1.31,3.24,2.92,83.09,2.86,42.81,42.81,3.68,1.27,,10.04,10.40,146.61,"13,052,345","2,175,270","380,800","26,857","14,223","395,022","373,625","-241,719","-913,027","29,479,198","17,464,644","19,321,300","12,613,287","7,107,020",4.63,"13,052,345","10,844,918","380,800","395,022","21,397","373,625",0.38,"6,970,410","2,616,852","3,574,767","17,464,644",,"29,479,198","12,613,287","6,708,013","19,321,300","10,157,898","6,861,274","-241,719","-1,237,236","556,521","-913,027","5,948,247","17,464,644","12,014,554","29,479,198","12,613,287","6,708,013","19,321,300","10,157,898","29,479,198",0
600999,招商证券股份有限公司,29.0,"869,652.680600",181638.0,4.79,12232.0,0.0,0.0,,0.05,4.05,0.04,,,,,,,,,,,-5.10,3.66,-26.12,,,,1.03,512.26,,1.02,507.01,412.26,,0.2,19.52,,80.48,,,,,1.08,,1.07,102.63,,,,72.32,72.32,5.53,1.08,,,88.86,1.03,"1,529,797","690,124","690,124","614,182","-8,462","681,662","628,894","2,545,957","510,965","58,256,057",,"46,883,659",,"11,362,807",5.87,,,"690,124","681,662","52,768","628,894",0.67,"9,409,666","133,877",,,"145,335","58,256,057",,,"46,883,659","11,372,399","11,173,794","2,545,957","-863,196","-1,269,273","510,965","11,684,760",,,"58,256,057",,,"46,883,659","11,372,399","58,256,057",1
